SDFB Person ID,ODNB ID,Display Name,Prefix,First Name,Last Name,Suffix,Title,All Search Names,Gender,Historical Significance,Birth Year Type,Extant Birth Year,Alternate Birth Year,Death Year Type,Extant Death Year,Alternate Death Year,Group List
10002791,6209,Anthony Ashley Cooper,"",Anthony Ashley,Cooper,"","","Anthony Ashley Cooper, Anthony Ashley, Anthony Ashley Cooper",male,philosopher and author,IN,1671,1671,IN,1713,1713,[]
10011651,26671,Sir William Strickland,Sir,William,Strickland,"","","William Strickland, Sir William, Sir William Strickland, Sir Strickland, William, William Strickland",male,politician,IN,1596,1596,IN,1673,1673,[]
10003530,7542,John Disbrowe,"",John,Disbrowe,"","","John Disbrowe, John Desborough, John, John Disbrowe",male,parliamentarian army officer and politician,IN,1608,1608,IN,1680,1680,"[""Earl of Essex's army""]"
10005366,11906,Richard Hale,"",Richard,Hale,"","","Richard Hale, Richard, Richard Hale",male,physician,IN,1670,1670,IN,1728,1728,[]
10006655,14916,Samuel Johnson,"",Samuel,Johnson,"","","Samuel Johnson, Samuel, Samuel Johnson",male,Church of England clergyman and pamphleteer,IN,1649,1649,IN,1703,1703,[]
10013251,74841,Charles Young,"",Charles,Young,"","","Charles Young, Charles, Charles Young",male,composer of songs,IN,1686,1686,IN,1758,1758,[]
10007371,68535,Thomas Leverous,"",Thomas,Leverous,"","","Thomas Leverous, Thomas, Thomas Leverous",male,bishop of Kildare,IN,1487,1487,IN,1577,1577,[]
10002329,5140,William Charite,"",William,Charite,"","","William Charite, William, William Charite",male,compiler of monastic records and prior of Leicester,IN,1422,1422,IN,1502,1502,[]
10005378,11933,George Halket,"",George,Halket,"","","George Halket, George, George Halket",male,Jacobite songwriter and schoolmaster,IN,1692,1692,IN,1756,1756,[]
10050171,,William Scott,"",William,Scott,"","","William, William Scott",male,dissident,AF/IN,1626,"",AF,1663,"",[]
10004524,10031,George Fox,"",George,Fox,"","","George Fox, George, George Fox",male, a founder of the Religious Society of Friends (Quakers),IN,1624,1624,IN,1691,1691,"[""Quakers""]"
10012206,27979,Sir Anthony Ughtred,Sir,Anthony,Ughtred,"","","Anthony Ughtred, Sir Anthony, Sir Anthony Ughtred, Sir Ughtred, Anthony, Anthony Ughtred",male,soldier,AF,1424,NA,IN,1534,1534,[]
10008385,18994,Christopher Mont,"",Christopher,Mont,"","","Christopher Mont, Christopher, Christopher Mont",male,diplomat,IN,1496,1497,IN,1572,1572,[]
10012527,28702,Sir Patience Ward,Sir,Patience,Ward,"","","Patience Ward, Sir Patience, Sir Patience Ward, Sir Ward, Patience, Patience Ward",male,merchant and politician,IN,1629,1629,IN,1696,1696,[]
10011896,27334,Ralph Thoresby,"",Ralph,Thoresby,"","","Ralph Thoresby, Ralph, Ralph Thoresby",male,antiquary and topographer,IN,1658,1658,IN,1725,1725,[]
10013240,38163,Sir Walter Yonge,Sir,Walter,Yonge,"","","Walter Yonge, Sir Walter, Sir Walter Yonge, Sir Yonge, Walter, Walter Yonge",male,politician and friend of John Locke,IN,1653,1653,IN,1731,1731,[]
10001168,2635,William Blencowe,"",William,Blencowe,"","","William Blencowe, William, William Blencowe",male,cryptographer,IN,1683,1683,IN,1712,1712,[]
10009991,66893,Hugh Pugh,"",Hugh,Pugh,"","","Hugh Pugh, Hugh, Hugh Pugh",male,Church of England clergyman,IN,1613,1614,IN,1683,1683,[]
10010795,24885,Sir John Scott,Sir,John,Scott,"","","John Scott, Sir John, Sir John Scott, Sir Scott, John, John Scott",male,soldier,BF/IN,1484,1484,IN,1533,1533,[]
10002772,6155,Sir Anthony Cooke,Sir,Anthony,Cooke,"","","Anthony Cooke, Sir Anthony, Sir Anthony Cooke, Sir Cooke, Anthony, Anthony Cooke",male,educator and humanist,IN,1505,1506,IN,1576,1576,[]
10007475,66532,Sir John Lister,Sir,John,Lister,"","","John Lister, Sir John, Sir John Lister, Sir Lister, John, John Lister",male,merchant and politician,IN,1587,1587,IN,1640,1640,[]
10008091,18347,Marmaduke Matthews,"",Marmaduke,Matthews,"","","Marmaduke Matthews, Marmaduke, Marmaduke Matthews",male,clergyman and ejected minister,IN,1606,1606,IN,1683,1683,[]
10012873,29399,John Wilde,"",John,Wilde,"","","John Wilde, John, John Wilde",male,barrister and politician,IN,1590,1590,IN,1669,1669,[]
10009937,22760,Owen Price,"",Owen,Price,"","","Owen Price, Owen, Owen Price",male,schoolmaster,AF,1561,NA,IN,1671,1671,[]
10010750,24769,Robert Sayer,"",Robert,Sayer,"","","Robert Sayer, Robert, Robert Sayer",male,Benedictine monk and moral theologian,IN,1560,1560,IN,1602,1602,[]
10054848,1347,Robert Barclay,"",Robert,Barclay,"","","Robert, Robert Barclay, Robert Barclay of Ury,  Robert Barclay or Urie",male,religious writer and colonial governor,IN,1648,"",IN,1690,"",[]
10012394,66697,John Wade,"",John,Wade,"","","John Wade, John, John Wade",male,parliamentarian army officer and ironmaster,AF,1558,NA,BF/IN,1668,1668,[]
10006505,46517,Richard Jack,"",Richard,Jack,"","","Richard Jack, Richard, Richard Jack",male,mathematician and military engineer,AF,1649,NA,IN,1759,1759,[]
10012743,73959,Jeremiah Wharton,"",Jeremiah,Wharton,"","","Jeremiah Wharton, Jeremiah, Jeremiah Wharton",male,grammarian,BF,1654,1654,AF,1654,1654,[]
10000022,40,David Abercromby,"",David,Abercromby,"","","David Abercromby, David, David Abercromby",male,physician and philosopher,AF,1591,NA,CA,1701,1701,[]
10006799,15289,Sir Edward Kelley,Sir,Edward,Kelley,"","","Edward Kelley, Sir Edward, Sir Edward Kelley, Sir Kelley, Edward, Edward Kelley",male,alchemist,IN,1555,1555,IN,1597,1598,[]
10010411,66148,Samuel Rogers,"",Samuel,Rogers,"","","Samuel Rogers, Samuel, Samuel Rogers",male,"",IN,1630,1630,IN,1638,1638,[]
10005204,11521,Nehemiah Grew,"",Nehemiah,Grew,"","","Nehemiah Grew, Nehemiah, Nehemiah Grew",male,botanist and physician,IN,1641,1641,IN,1712,1712,[]
10007854,17755,Sir Ralph Maddison,Sir,Ralph,Maddison,"","","Ralph Maddison, Sir Ralph, Sir Ralph Maddison, Sir Maddison, Ralph, Ralph Maddison",male,writer on economics,CA,1574,1574,IN,1656,1656,[]
10005694,12683,William Hawkins,"",William,Hawkins,"","","William Hawkins, William, William Hawkins",male,merchant and sea captain,BF,1490,1490,IN,1554,1555,[]
10005406,0,Joseph Hallett,"",Joseph,Hallett,"","","Joseph Hallett, Joseph, Joseph Hallett",male,clergyman and ejected minister,IN,1620,1620,IN,1689,1689,[]
10012810,29284,Robert Whitehall,"",Robert,Whitehall,"","","Robert Whitehall, Robert, Robert Whitehall",male,poet,IN,1624,1624,IN,1685,1685,[]
10003022,6707,Stephen Crisp,"",Stephen,Crisp,"","","Stephen Crisp, Stephen, Stephen Crisp",male,Quaker activist and writer,IN,1628,1628,IN,1692,1692,[]
10002607,71072,Christopher Codrington,"",Christopher,Codrington,"","","Christopher Codrington, Christopher, Christopher Codrington",male,planter and colonial official,IN,1639,1640,IN,1698,1698,[]
10000297,699,Edmund Arrowsmith,"",Edmund,Arrowsmith,"","","Edmund Arrowsmith, Edmund Bradshaw, Edmund Rigby, Bryan Arrowsmith, Bryan Bradshaw, Bryan Rigby, Edmund, Edmund Arrowsmith",male,Jesuit,IN,1585,1585,IN,1628,1628,[]
10010157,23212,John Rea,"",John,Rea,"","","John Rea, John, John Rea",male,nursery gardener,AF,1571,NA,IN,1681,1681,[]
10003499,24540,Sir John Digby,Sir,John,Digby,"","","John Digby, Sir John, Sir John Digby, Sir Digby, John, John Digby",male,soldier,IN,1605,1605,IN,1645,1645,[]
10011810,27019,Brook Taylor,"",Brook,Taylor,"","","Brook Taylor, Brook, Brook Taylor",male,mathematician,IN,1685,1685,IN,1731,1731,[]
10012135,27824,Edward Turbervill,"",Edward,Turbervill,"","","Edward Turbervill, Edward Turberville, Edward, Edward Turbervill",male,informer,IN,1653,1654,IN,1681,1681,[]
10009816,22486,Samuel Pomfret,"",Samuel,Pomfret,"","","Samuel Pomfret, Samuel, Samuel Pomfret",male,Presbyterian minister,CA,1650,1650,IN,1722,1722,[]
10000470,987,Anne Bacon,"",Anne,Bacon,"","","Anne Bacon, Anne Cooke, Anne, Anne Bacon",female,gentlewoman and scholar,IN,1528,1528,IN,1610,1610,[]
10012362,56054,Mary Villiers,"",Mary,Villiers,"","","Mary Villiers, Mary Stuart, Mary, Mary Villiers",female,courtier,IN,1622,1622,IN,1685,1685,[]
10009618,22057,Peter Pett,"",Peter,Pett,"","","Peter Pett, Peter, Peter Pett",male,shipwright,AF,1479,NA,IN,1589,1589,[]
10002203,4898,William Caton,"",William,Caton,"","","William Caton, William, William Caton",male,Quaker preacher,IN,1636,1636,IN,1665,1665,[]
10010209,77116,Lucy Reynell,"",Lucy,Reynell,"","","Lucy Reynell, Lucy, Lucy Reynell",female,"",IN,1577,1577,IN,1652,1652,[]
10005413,12028,Sir Nicholas Halse,Sir,Nicholas,Halse,"","","Nicholas Halse, Sir Nicholas, Sir Nicholas Halse, Sir Halse, Nicholas, Nicholas Halse",male,projector,AF,1526,NA,IN,1636,1636,[]
10001193,2698,Sir Thomas Pope Blount,Sir,Thomas Pope,Blount,"","","Thomas Pope Blount, Sir Thomas Pope, Sir Thomas Pope Blount, Sir Blount, Thomas Pope, Thomas Pope Blount",male,politician and writer,IN,1649,1649,IN,1697,1697,[]
10002749,6105,John Constable,"",John,Constable,"","","John Constable, John, John Constable",male,Latin poet,IN,1511,1511,IN,1520,1520,[]
10050087,2112,Sir Thomas Bennet ,Sir,Thomas,Bennet,"","","Sir Thomas, Sir Thomas Bennet, Sir Bennet, Thomas, Thomas Bennet",male,civil lawyer,IN,1592,"",IN,1670,"",[]
10001213,2742,Jacob Bobart the younger,"",Jacob,Bobart,the younger,"","Jacob Bobart the younger, Jacob, Jacob Bobart, Jacob Bobart the younger, Jacob the younger",male,botanist,IN,1641,1641,IN,1719,1719,[]
10002443,67090,Deborah Churchill,"",Deborah,Churchill,"","","Deborah Churchill, Deborah Miller, Deborah, Deborah Churchill",female,murderer,IN,1677,1678,IN,1708,1708,[]
10007091,15921,William Lambarde,"",William,Lambarde,"","","William Lambarde, William, William Lambarde",male,antiquary and lawyer,IN,1536,1536,IN,1601,1601,[]
10001400,3094,John Boxall,"",John,Boxall,"","","John Boxall, John, John Boxall",male,administrator,IN,1524,1525,IN,1571,1571,[]
10012340,38093,William Vertue,"",William,Vertue,"","","William Vertue, William, William Vertue",male,master mason,AF,1417,NA,IN,1527,1527,[]
10002323,5131,Leonard Chappelow,"",Leonard,Chappelow,"","","Leonard Chappelow, Leonard, Leonard Chappelow",male,orientalist,IN,1692,1692,IN,1768,1768,[]
10000407,886,John Aubrey,"",John,Aubrey,"","","John Aubrey, John, John Aubrey",male,antiquary and biographer,IN,1626,1626,IN,1697,1697,[]
10001287,2877,George Booth,"",George,Booth,"","","George Booth, George, George Booth",male,politician,IN,1622,1622,IN,1684,1684,[]
10011521,26402,Thomas Stephenson,"",Thomas,Stephenson,"","","Thomas Stephenson, Thomas, Thomas Stephenson",male,Jesuit,IN,1552,1552,IN,1624,1624,[]
10007457,16721,Augustine Lindsell,"",Augustine,Lindsell,"","","Augustine Lindsell, Augustine, Augustine Lindsell",male,bishop of Hereford,AF,1524,NA,IN,1634,1634,[]
10004421,9788,Samuel Foley,"",Samuel,Foley,"","","Samuel Foley, Samuel, Samuel Foley",male,Church of Ireland bishop of Down and Connor,IN,1655,1655,IN,1695,1695,[]
10004964,10977,Godfrey Goodman,"",Godfrey,Goodman,"","","Godfrey Goodman, Godfrey, Godfrey Goodman",male,bishop of Gloucester,IN,1583,1583,IN,1656,1656,[]
10003000,6667,William Creed,"",William,Creed,"","","William Creed, William, William Creed",male,Church of England clergyman,IN,1614,1615,IN,1663,1663,[]
10003264,7132,Sir Charles Danvers,Sir,Charles,Danvers,"","","Charles Danvers, Sir Charles, Sir Charles Danvers, Sir Danvers, Charles, Charles Danvers",male,soldier and conspirator,IN,1568,1568,IN,1601,1601,[]
10002189,50429,Giacomo Castelvetro,"",Giacomo,Castelvetro,"","","Giacomo Castelvetro, Giacomo, Giacomo Castelvetro",male,writer and teacher of Italian,IN,1546,1546,IN,1616,1616,[]
10003688,8071,James Drummond,"",James,Drummond,"","","James Drummond, James, James Drummond",male,Jacobite army officer,IN,1674,1674,IN,1720,1720,[]
10002557,5656,Martin Clifford,"",Martin,Clifford,"","","Martin Clifford, Martin, Martin Clifford",male,headmaster and author,IN,1624,1624,IN,1677,1677,[]
10001297,68468,Thomas Bordley,"",Thomas,Bordley,"","","Thomas Bordley, Thomas, Thomas Bordley",male,lawyer and politician in America,IN,1683,1683,IN,1726,1726,[]
10002755,6119,Anne Conway Viscountess Conway and Killultagh,"",Anne,Conway,"",Viscountess Conway and Killultagh,"Anne Conway, Anne Finch, Viscountess Conway, Anne, Anne Conway, Anne Conway Viscountess Conway and Killultagh",female,philosopher,IN,1631,1631,IN,1679,1679,[]
10001472,3219,Nicholas Brady,"",Nicholas,Brady,"","","Nicholas Brady, Nicholas, Nicholas Brady",male,poet and Church of England clergyman,IN,1659,1659,IN,1726,1726,[]
10001649,3681,John Browne,"",John,Browne,"","","John Browne, John, John Browne",male,surgeon,IN,1642,1642,IN,1702,1703,[]
10008629,19593,Charles Murray,"",Charles,Murray,"","","Charles Murray, Charles, Charles Murray",male,army officer and politician,IN,1661,1661,IN,1710,1710,[]
10001722,3850,Samuel Buck,"",Samuel,Buck,"","","Samuel Buck, Samuel, Samuel Buck",male,"topographical draughtsman, engraver, and print publisher",IN,1696,1696,IN,1779,1779,[]
10008107,18395,Anthony Maxey,"",Anthony,Maxey,"","","Anthony Maxey, Anthony, Anthony Maxey",male,dean of Windsor,AF,1508,NA,IN,1618,1618,[]
10007523,16850,Nicholas Lloyd,"",Nicholas,Lloyd,"","","Nicholas Lloyd, Nicholas Floyd, Nicholas, Nicholas Lloyd",male,Church of England clergyman and scholar,CA,1630,1630,IN,1680,1680,[]
10006784,15264,George Keith,"",George,Keith,"","","George Keith, George, George Keith",male,Quaker schismatic and Church of England clergyman,CA,1638,1638,IN,1716,1716,[]
10011963,27463,Nicholas Tindal,"",Nicholas,Tindal,"","","Nicholas Tindal, Nicholas, Nicholas Tindal",male,historical writer and translator,IN,1687,1687,IN,1774,1774,[]
10009124,20696,Valentine Oldys,"",Valentine,Oldys,"","","Valentine Oldys, Valentine, Valentine Oldys",male,poet,IN,1620,1620,IN,1685,1685,[]
10010805,24917,Thomas Scott,"",Thomas,Scott,"","","Thomas Scott, Thomas Scot, Thomas, Thomas Scott",male,politician and regicide,AF,1550,NA,IN,1660,1660,[]
10011936,63916,Sir Robert Throgmorton,Sir,Robert,Throgmorton,"","","Robert Throgmorton, Sir Robert, Sir Robert Throgmorton, Sir Throgmorton, Robert, Robert Throgmorton",male,"",IN,1451,1451,IN,1518,1518,[]
10004006,73794,Margaret Erskine,"",Margaret,Erskine,"","","Margaret Erskine, Margaret, Margaret Erskine",female,"",AF,1462,NA,IN,1572,1572,[]
10009938,22763,Robert Price,"",Robert,Price,"","","Robert Price, Robert, Robert Price",male,judge and politician,IN,1655,1655,IN,1733,1733,[]
10009710,22237,William Piers,"",William,Piers,"","","William Piers, William, William Piers",male,bishop of Bath and Wells,IN,1580,1580,IN,1670,1670,[]
10009227,21068,George Pack,"",George,Pack,"","","George Pack, George, George Pack",male,actor and singer,IN,1700,1700,IN,1724,1724,[]
10003597,7864,Archibald Douglas,"",Archibald,Douglas,"","","Archibald Douglas, Archibald, Archibald Douglas",male,magnate and rebel,IN,1449,1449,IN,1513,1513,[]
10001086,2451,Samuel Bird,"",Samuel,Bird,"","","Samuel Bird, Samuel, Samuel Bird",male,Church of England clergyman,AF,1493,NA,IN,1603,1603,[]
10003001,6666,Thomas Creede,"",Thomas,Creede,"","","Thomas Creede, Thomas, Thomas Creede",male,printer,BF/IN,1554,1554,IN,1616,1616,[]
10010335,23777,William Roberts,"",William,Roberts,"","","William Roberts, William, William Roberts",male,bishop of Bangor,IN,1585,1585,IN,1665,1665,[]
10009307,21291,Alexander Parker,"",Alexander,Parker,"","","Alexander Parker, Alexander, Alexander Parker",male,Quaker preacher and author,IN,1628,1628,IN,1689,1689,[]
10002559,5666,William Clifford,"",William,Clifford,"","","William Clifford, William, William Clifford",male,Roman Catholic priest,IN,1594,1594,IN,1670,1670,[]
10000875,1927,Arthur Bedford,"",Arthur,Bedford,"","","Arthur Bedford, Arthur, Arthur Bedford",male,Church of England clergyman and moral reformer,IN,1668,1668,IN,1745,1745,[]
10000103,73474,William Aldersey,"",William,Aldersey,"","","William Aldersey, William, William Aldersey",male,merchant and antiquary,IN,1543,1543,IN,1616,1616,"[""East India Company""]"
10002688,5941,John Collins,"",John,Collins,"","","John Collins, John, John Collins",male,mathematician and scientific administrator,IN,1626,1626,IN,1683,1683,[]
10012263,28139,Richard Vaughan,"",Richard,Vaughan,"","","Richard Vaughan, Richard, Richard Vaughan",male,bishop of London,IN,1553,1553,IN,1607,1607,[]
10010318,23689,Antony Rivers,"",Antony,Rivers,"","","Antony Rivers, Antony, Antony Rivers",male,Jesuit,IN,1601,1601,IN,1606,1606,[]
10008685,19727,John Nairne,"",John,Nairne,"","","John Nairne, John, John Nairne",male,Jacobite army officer,IN,1690,1691,IN,1770,1770,[]
10002358,5218,Walter Chepman,"",Walter,Chepman,"","","Walter Chepman, Walter, Walter Chepman",male,printer,CA,1471,1471,IN,1528,1528,[]
10010063,22993,Thomas Radcliffe,"",Thomas,Radcliffe,"","","Thomas Radcliffe, Thomas, Thomas Radcliffe",male,lord lieutenant of Ireland and courtier,IN,1526,1527,IN,1583,1583,[]
10011418,24512,Sir Anthony St Leger,Sir,Anthony,St Leger,"","","Anthony St Leger, Sir Anthony, Sir Anthony St Leger, Sir St Leger, Anthony, Anthony St Leger",male,lord deputy of Ireland,CA,1496,1496,IN,1559,1559,[]
10006365,14149,Patrick Hume,"",Patrick,Hume,"","","Patrick Hume, Patrick, Patrick Hume",male,literary scholar and poet,BF,1695,1695,AF,1695,1695,[]
10006628,14834,Robert Jocelyn,"",Robert,Jocelyn,"","","Robert Jocelyn, Robert, Robert Jocelyn",male,lord chancellor of Ireland,IN,1687,1688,IN,1756,1756,[]
10012137,27827,Henry Turberville,"",Henry,Turberville,"","","Henry Turberville, Henry, Henry Turberville",male,Roman Catholic priest,IN,1607,1607,IN,1678,1678,[]
10009173,20944,Thomas Otway,"",Thomas,Otway,"","","Thomas Otway, Thomas, Thomas Otway",male,playwright and poet,IN,1652,1652,IN,1685,1685,[]
10004099,9090,Robert Fairfax,"",Robert,Fairfax,"","","Robert Fairfax, Robert, Robert Fairfax",male,naval officer,IN,1666,1666,IN,1725,1725,[]
10009170,63755,Adam Ottley,"",Adam,Ottley,"","","Adam Ottley, Adam, Adam Ottley",male,bishop of St David's,IN,1655,1655,IN,1723,1723,[]
10012530,28704,Samuel Ward,"",Samuel,Ward,"","","Samuel Ward, Samuel, Samuel Ward",male,preacher,IN,1577,1577,IN,1640,1640,[]
10008564,47960,Sir Roger Mostyn,Sir,Roger,Mostyn,"","","Roger Mostyn, Sir Roger, Sir Roger Mostyn, Sir Mostyn, Roger, Roger Mostyn",male,"",IN,1567,1568,IN,1642,1642,[]
10010205,23396,Sir Abraham Reynardson,Sir,Abraham,Reynardson,"","","Abraham Reynardson, Sir Abraham, Sir Abraham Reynardson, Sir Reynardson, Abraham, Abraham Reynardson",male,merchant and lord mayor of London,IN,1590,1590,IN,1661,1661,[]
10011438,75346,Ursula Stafford,"",Ursula,Stafford,"","","Ursula Stafford, Ursula, Ursula Stafford",female,"",AF,1460,NA,IN,1570,1570,[]
10005082,11178,Sir Thomas Gower,Sir,Thomas,Gower,"","","Thomas Gower, Sir Thomas, Sir Thomas Gower, Sir Gower, Thomas, Thomas Gower",male,soldier,IN,1530,1530,IN,1577,1577,[]
10009939,22764,Sampson Price,"",Sampson,Price,"","","Sampson Price, Sampson, Sampson Price",male,Church of England clergyman and religious writer,IN,1585,1586,IN,1630,1630,[]
10011695,69131,John Stubbs,"",John,Stubbs,"","","John Stubbs, John, John Stubbs",male,Quaker minister,IN,1618,1618,IN,1675,1675,[]
